Date,Open,High,Low,Close,Change,Volume
1-Jun-17,"34,931.58","35,025.24","33,628.34","33,874.97","-1,125.91","401,256,192"
31-May-17,"35,551.85","35,555.77","34,786.18","35,000.88",-532.59,"409,956,480"
30-May-17,"35,925.74","36,080.43","35,460.00","35,533.47",-367.28,"234,089,344"
29-May-17,"36,022.33","36,144.34","35,826.65","35,900.75",-229.58,"201,915,824"
26-May-17,"36,198.24","36,206.37","35,977.57","36,130.33","7,957.09","431,652,096"
25-May-17,"36,317.92","36,347.23","36,132.76","36,224.38","-8,060.96","99,878,840"
24-May-17,"35,886.32","36,389.50","35,886.32","36,234.20",370.54,"604,440,512"
23-May-17,"35,503.17","35,924.62","35,503.17","35,863.66",431.54,"323,923,232"
22-May-17,"35,154.70","35,479.35","35,154.70","35,432.12",350.71,"240,190,112"
19-May-17,"35,166.53","35,261.06","35,001.39","35,081.41",-32.51,"345,047,136"
18-May-17,"35,331.62","35,335.59","35,035.53","35,113.92",-179.91,"302,127,136"
17-May-17,"35,440.36","35,498.53","35,264.72","35,293.83",-123.17,"371,801,248"
16-May-17,"35,946.00","35,971.31","35,384.93","35,417.00",-323.31,"377,707,328"
15-May-17,"35,459.85","35,807.64","35,459.85","35,740.31",384.67,"352,804,768"
12-May-17,"35,223.21","35,375.40","35,178.24","35,355.64",161.45,"346,705,568"
11-May-17,"35,045.32","35,234.66","35,045.32","35,194.19",260.33,"397,509,664"
10-May-17,"34,971.16","35,017.54","34,815.29","34,933.86",9.86,"334,725,184"
9-May-17,"34,982.76","35,099.28","34,860.15","34,924.00",116.81,"370,231,680"
8-May-17,"34,204.77","34,845.85","34,202.42","34,807.19",662.88,"326,125,504"
5-May-17,"33,832.40","34,276.60","33,821.11","34,144.31",271.44,"308,119,680"
4-May-17,"33,549.03","33,935.65","33,549.03","33,872.87",341.86,"287,866,208"
3-May-17,"33,629.27","33,765.91","33,470.91","33,531.01",-78.66,"260,205,984"
2-May-17,"33,927.48","33,978.93","33,604.57","33,609.67",-401.09,"198,972,560"
28-Apr-17,"34,101.48","34,149.33","33,921.50","34,010.76",-84.21,"289,925,440"
27-Apr-17,"34,281.78","34,345.70","34,062.17","34,094.97",-137.17,"398,976,480"
26-Apr-17,"34,136.19","34,267.14","34,113.12","34,232.14",155.38,"323,016,416"
25-Apr-17,"34,208.16","34,268.03","33,858.20","34,076.76",-33.48,"381,346,080"
24-Apr-17,"33,878.96","34,121.24","33,761.50","34,110.24",326.56,"399,458,432"
21-Apr-17,"33,306.08","33,813.82","33,299.87","33,783.68",567.34,"395,824,512"
20-Apr-17,"32,552.72","33,669.12","32,426.69","33,216.34",622.47,"408,163,680"
19-Apr-17,"31,855.53","32,656.83","31,687.81","32,593.87",422.9,"265,684,768"
18-Apr-17,"32,309.72","32,354.73","32,109.46","32,170.97",-139.91,"164,450,992"
17-Apr-17,"32,590.77","32,606.20","32,067.38","32,310.88",-273.44,"154,156,864"
14-Apr-17,"32,860.13","32,888.16","32,568.52","32,584.32",-303.74,"125,767,192"
13-Apr-17,"33,223.26","33,237.61","32,864.14","32,888.06",-285.01,"233,386,256"
12-Apr-17,"33,010.58","33,189.18","33,010.58","33,173.07",188.73,"217,818,560"
11-Apr-17,"32,847.77","32,996.94","32,778.05","32,984.34",126.24,"146,969,000"
10-Apr-17,"32,865.35","32,966.95","32,770.99","32,858.10",-13.29,"130,699,536"
7-Apr-17,"32,566.02","32,905.65","32,566.02","32,871.39",339.02,"152,381,940"
6-Apr-17,"32,623.94","32,691.19","32,472.51","32,532.37",-131.19,"146,258,272"
5-Apr-17,"32,980.71","33,004.91","32,636.15","32,663.56",-286.27,"185,456,576"
4-Apr-17,"33,043.14","33,113.79","32,928.17","32,949.83",-78.15,"134,698,704"
3-Apr-17,"33,025.48","33,129.19","32,960.52","33,027.98",42.58,"159,929,328"
31-Mar-17,"32,803.04","33,013.08","32,611.64","32,985.40",209.85,"273,529,728"
30-Mar-17,"33,015.02","33,045.83","32,658.12","32,775.55",-183.4,"241,249,312"
29-Mar-17,"33,003.92","33,242.47","32,922.01","32,958.95",-7.16,"272,272,704"
28-Mar-17,"32,974.81","33,005.47","32,829.35","32,966.11",-16.66,"218,176,384"
27-Mar-17,"33,205.40","33,205.73","32,952.81","32,982.77",-178.51,"237,971,168"
24-Mar-17,"33,168.95","33,209.03","33,098.72","33,161.28",25.82,"353,390,016"
22-Mar-17,"33,125.45","33,186.89","33,082.29","33,135.46",43.32,"317,794,272"
21-Mar-17,"32,895.65","33,115.03","32,888.38","33,092.14",226.42,"225,178,960"
20-Mar-17,"32,749.26","32,930.52","32,724.49","32,865.72",157.94,"134,748,272"
17-Mar-17,"32,734.13","32,951.23","32,651.97","32,707.78",2.74,"212,866,736"
16-Mar-17,"32,699.25","32,731.59","32,327.93","32,705.04",28.39,"180,608,496"
15-Mar-17,"32,789.11","32,879.44","32,571.75","32,676.65",-86.62,"206,112,656"
14-Mar-17,"32,827.74","32,840.55","32,422.90","32,763.27",-68.89,"195,127,184"
13-Mar-17,"33,162.56","33,193.73","32,787.17","32,832.16",-335.83,"133,092,840"
10-Mar-17,"33,273.59","33,273.59","33,061.38","33,167.99",-123.32,"182,738,288"
9-Mar-17,"33,593.32","33,599.81","33,202.91","33,291.31",-303.04,"220,426,016"
8-Mar-17,"33,387.11","33,612.17","33,373.11","33,594.35",223.21,"245,065,584"
7-Mar-17,"33,420.20","33,472.16","33,292.53","33,371.14",-44.42,"237,057,984"
6-Mar-17,"33,575.68","33,683.14","33,372.49","33,415.56",-114.29,"302,795,616"
3-Mar-17,"33,603.96","33,695.22","33,483.83","33,529.85",-24.9,"392,029,504"
2-Mar-17,"33,311.77","33,584.53","33,311.77","33,554.75",371.44,"398,532,224"
1-Mar-17,"32,894.62","33,203.08","32,894.13","33,183.31",337.26,"234,954,704"
28-Feb-17,"32,879.22","32,917.09","32,618.31","32,846.05",-22.79,"228,603,584"
27-Feb-17,"33,168.82","33,203.16","32,807.96","32,868.84",-297.47,"250,993,904"
24-Feb-17,"33,207.89","33,317.17","33,135.51","33,166.31",-1.64,"275,386,048"
23-Feb-17,"33,159.74","33,229.26","32,813.70","33,167.95",21.54,"266,165,456"
22-Feb-17,"33,313.64","33,427.24","33,007.17","33,146.41",-95.19,"379,901,888"
21-Feb-17,"33,258.69","33,309.47","33,105.62","33,241.60",-10.5,"343,120,960"
20-Feb-17,"33,510.58","33,598.08","33,223.19","33,252.10",-232.46,"344,287,808"
17-Feb-17,"33,567.75","33,730.47","33,469.65","33,484.56",-64.28,"373,303,200"
16-Feb-17,"33,327.19","33,605.24","33,264.58","33,548.84",297.88,"263,260,768"
15-Feb-17,"33,599.30","33,666.93","33,167.42","33,250.96",-304.1,"417,525,536"
14-Feb-17,"33,739.19","33,785.83","33,446.34","33,555.06",-189.39,"353,066,208"
13-Feb-17,"33,815.57","33,979.69","33,676.79","33,744.45",12.06,"362,407,552"
10-Feb-17,"33,763.52","33,835.07","33,702.37","33,732.39",-16.44,"354,875,936"
9-Feb-17,"33,823.50","33,961.54","33,724.06","33,748.83",-62.75,"538,907,648"
8-Feb-17,"33,876.58","33,933.86","33,739.18","33,811.58",1.17,"498,187,648"
7-Feb-17,"33,762.03","33,849.41","33,762.03","33,810.41",100.46,"397,226,304"
6-Feb-17,"33,743.44","33,811.67","33,652.62","33,709.95",32.79,"281,492,032"
3-Feb-17,"33,808.73","33,841.75","33,641.36","33,677.16",-89.5,"338,184,768"
2-Feb-17,"33,719.08","33,954.74","33,626.56","33,766.66",148.38,"447,243,168"
1-Feb-17,"33,300.37","33,662.79","33,300.37","33,618.28",431.28,"356,136,384"
31-Jan-17,"33,290.67","33,354.95","32,887.27","33,187.00",-139.83,"316,857,440"
30-Jan-17,"34,044.78","34,190.59","33,265.81","33,326.83",-607.26,"389,735,744"
27-Jan-17,"34,159.73","34,487.55","33,898.65","33,934.09",-195.16,"597,964,672"
26-Jan-17,"33,994.28","34,168.79","33,936.44","34,129.25",177.33,"449,717,568"
25-Jan-17,"34,122.14","34,262.46","33,939.63","33,951.92",-101.18,"459,446,624"
24-Jan-17,"34,154.91","34,224.85","33,972.82","34,053.10",-39.07,"509,514,624"
23-Jan-17,"33,915.71","34,194.09","33,915.71","34,092.17",287.2,"600,370,624"
20-Jan-17,"33,556.62","33,841.93","33,556.62","33,804.97",261.06,"459,724,480"
19-Jan-17,"33,414.65","33,573.12","33,369.44","33,543.91",204.82,"456,497,824"
18-Jan-17,"33,349.65","33,488.61","33,251.83","33,339.09",-0.86,"330,624,448"
17-Jan-17,"33,512.78","33,538.14","32,983.93","33,339.95",-127.99,"379,653,312"
16-Jan-17,"33,766.16","33,771.12","33,423.07","33,467.94",-182.89,"316,062,144"
13-Jan-17,"33,826.65","33,879.08","33,605.37","33,650.83",-94.2,"514,224,640"
12-Jan-17,"33,789.01","33,908.54","33,709.67","33,745.03",89.36,"563,160,768"
11-Jan-17,"33,400.05","33,674.38","33,400.05","33,655.67",262.04,"460,693,856"
10-Jan-17,"33,420.31","33,448.23","33,294.34","33,393.63",-60.58,"413,981,056"
9-Jan-17,"33,461.50","33,647.81","33,426.22","33,454.21",27.77,"492,310,304"
6-Jan-17,"33,307.13","33,501.82","33,307.13","33,426.44",153.46,"430,724,832"
5-Jan-17,"33,287.12","33,392.09","33,221.54","33,272.98",10.02,"329,241,280"
4-Jan-17,"33,388.37","33,512.53","33,226.08","33,262.96",-146.82,"403,805,760"
3-Jan-17,"33,175.72","33,489.62","32,957.11","33,409.78",264.07,"501,264,160"
2-Jan-17,"32,883.02","33,178.85","32,883.02","33,145.71",303.28,"376,687,776"
30-Dec-16,"32,659.79","32,866.80","32,659.79","32,842.43",200.5,"387,301,024"
29-Dec-16,"32,520.22","32,665.27","32,493.37","32,641.93",179.95,"390,854,432"
28-Dec-16,"32,137.28","32,549.33","32,137.28","32,461.98",362.45,"273,091,680"
27-Dec-16,"31,920.40","32,103.91","31,920.40","32,099.53",180.56,"198,613,360"
26-Dec-16,"31,850.67","31,985.37","31,850.67","31,918.97",90.14,"179,672,896"
23-Dec-16,"31,783.80","31,847.11","31,660.47","31,828.83",67.09,"229,381,520"
22-Dec-16,"31,919.39","32,007.56","31,703.43","31,761.74",-141.06,"270,429,120"
21-Dec-16,"32,118.47","32,161.72","31,571.28","31,902.80",-166.41,"388,567,936"
20-Dec-16,"32,043.32","32,167.43","31,921.61","32,069.21",70.73,"450,313,280"
19-Dec-16,"31,982.05","32,099.84","31,953.81","31,998.48",163.35,"344,151,200"
16-Dec-16,"31,780.87","31,894.33","31,673.89","31,835.13",102.54,"346,068,352"
15-Dec-16,"31,578.66","31,892.84","31,546.60","31,732.59",128.86,"340,442,080"
14-Dec-16,"31,451.00","31,633.00","31,243.84","31,603.73",185.47,"360,776,736"
13-Dec-16,"31,386.68","31,585.53","31,363.52","31,418.26",298.86,"383,046,240"
9-Dec-16,"30,824.68","31,173.32","30,824.68","31,119.40",385,"407,124,320"
8-Dec-16,"30,658.08","30,790.13","30,535.75","30,734.40",138.36,"368,243,776"
7-Dec-16,"30,492.30","30,659.03","30,368.61","30,596.04",136.44,"470,905,600"
6-Dec-16,"30,244.81","30,524.32","30,242.59","30,459.60",246.61,"372,585,312"
5-Dec-16,"29,989.50","30,263.97","29,983.88","30,212.99",268.44,"345,467,424"
2-Dec-16,"29,839.42","29,967.29","29,786.79","29,944.55",167.79,"374,959,936"
1-Dec-16,"29,867.62","30,041.26","29,734.72","29,776.76",184.55,"504,436,160"
30-Nov-16,"29,690.25","29,709.72","29,501.14","29,592.21",-85.27,"394,186,752"
29-Nov-16,"29,835.64","29,957.36","29,653.26","29,677.48",-121.48,"585,214,528"
28-Nov-16,"29,755.97","29,879.23","29,750.89","29,798.96",74.75,"460,221,600"
25-Nov-16,"29,732.52","29,792.05","29,691.51","29,724.21",21.02,"502,425,056"
24-Nov-16,"29,694.62","29,869.18","29,680.63","29,703.19",62.29,"564,483,392"
23-Nov-16,"29,481.83","29,658.69","29,419.29","29,640.90",199,"495,605,312"
22-Nov-16,"29,316.74","29,477.32","29,316.74","29,441.90",202.87,"467,002,784"
21-Nov-16,"29,161.45","29,268.95","29,144.74","29,239.03",133.59,"347,088,256"
18-Nov-16,"29,164.46","29,211.93","29,035.68","29,105.44",-42.66,"490,714,048"
17-Nov-16,"29,139.09","29,197.30","29,088.83","29,148.10",40.58,"496,679,264"
16-Nov-16,"29,103.97","29,188.43","28,995.78","29,107.52",56.1,"385,701,120"
15-Nov-16,"29,172.44","29,237.15","29,018.28","29,051.42",-106.32,"365,812,832"
14-Nov-16,"29,453.22","29,524.01","29,148.38","29,157.74",-228,"554,304,128"
11-Nov-16,"29,258.96","29,442.89","29,125.94","29,385.74",147.4,"541,949,824"
10-Nov-16,"29,006.86","29,289.80","29,006.86","29,238.34",300.83,"560,213,632"
9-Nov-16,"28,683.75","28,970.16","28,425.11","28,937.51",81.47,"552,543,680"
8-Nov-16,"28,947.80","29,039.82","28,790.74","28,856.04",-16.6,"480,657,024"
7-Nov-16,"28,687.36","28,905.78","28,680.80","28,872.10",203.77,"333,363,296"
4-Nov-16,"28,700.85","28,815.18","28,646.06","28,668.33",-28.01,"451,978,784"
3-Nov-16,"28,634.46","28,756.52","28,552.18","28,696.34",143.08,"529,362,496"
2-Nov-16,"28,445.04","28,653.36","28,341.17","28,553.26",285.62,"695,743,040"
1-Nov-16,"27,354.40","28,299.37","27,334.15","28,267.64",918.98,"506,500,160"
31-Oct-16,"27,358.32","27,519.27","27,293.90","27,348.66",-8.84,"237,116,496"
28-Oct-16,"27,353.30","27,420.14","27,150.04","27,357.50",-116.33,"328,551,008"
27-Oct-16,"27,942.08","27,952.65","27,412.74","27,473.83",-452.02,"384,005,120"
26-Oct-16,"28,140.51","28,231.11","27,891.25","27,925.85",-210.79,"347,527,072"
25-Oct-16,"28,181.41","28,181.41","27,826.41","28,136.64",-110.5,"367,891,552"
24-Oct-16,"28,503.03","28,506.30","28,214.08","28,247.14",-272.65,"277,915,456"
21-Oct-16,"28,690.63","28,699.76","28,468.79","28,519.79",-143.56,"529,533,632"
20-Oct-16,"28,327.63","28,716.41","28,327.63","28,663.35",397.01,"561,925,376"
19-Oct-16,"28,304.44","28,332.78","28,057.80","28,266.34",-0.11,"506,426,656"
18-Oct-16,"28,447.94","28,448.16","28,109.38","28,266.45",-186.25,"382,819,552"
17-Oct-16,"28,582.48","28,651.10","28,440.30","28,452.70",-74.71,"378,691,904"
14-Oct-16,"28,447.68","28,557.66","28,305.37","28,527.41",98.03,"407,605,120"
13-Oct-16,"28,474.46","28,550.39","28,387.88","28,429.38",33.61,"440,737,376"
10-Oct-16,"28,335.54","28,436.55","28,273.07","28,395.77",120.7,"363,050,560"
7-Oct-16,"28,294.49","28,358.08","28,192.66","28,275.07",26.5,"462,871,104"
6-Oct-16,"28,281.07","28,354.22","28,212.59","28,248.57",27.74,"774,863,488"
5-Oct-16,"28,193.18","28,302.34","28,193.18","28,220.83",134.96,"657,865,472"
4-Oct-16,"28,106.78","28,128.19","28,049.38","28,085.87",80.29,"559,944,448"
3-Oct-16,"27,768.85","28,097.78","27,768.85","28,005.58",323.33,"568,473,792"
30-Sep-16,"27,507.66","27,722.46","27,474.96","27,682.25",213.24,"436,516,480"
29-Sep-16,"27,737.51","27,852.96","27,355.59","27,469.01",-40.94,"712,161,088"
28-Sep-16,"27,566.72","27,624.63","27,475.42","27,509.95",-16.52,"435,061,504"
27-Sep-16,"27,484.44","27,569.37","27,396.17","27,526.47",95.09,"573,537,856"
26-Sep-16,"27,205.07","27,455.25","27,205.07","27,431.38",277.42,"484,014,048"
23-Sep-16,"27,347.51","27,355.83","27,121.59","27,153.96",168.02,"505,803,072"
22-Sep-16,"27,161.26","27,421.87","27,161.26","27,321.98",239.39,"659,894,272"
21-Sep-16,"27,421.27","27,423.63","26,956.39","27,082.59",-325.64,"693,040,768"
20-Sep-16,"27,439.09","27,513.08","27,255.44","27,408.23",-28.62,"903,223,104"
19-Sep-16,"27,363.17","27,489.31","27,363.17","27,436.85",141.68,"876,828,736"
16-Sep-16,"27,204.79","27,344.03","27,204.79","27,295.17",132.53,"850,500,864"
15-Sep-16,"27,225.68","27,238.02","27,094.61","27,162.64",-41.98,"531,161,632"
9-Sep-16,"27,044.65","27,243.15","27,044.57","27,204.62",205.98,"637,598,144"
8-Sep-16,"27,040.64","27,069.64","26,932.97","26,998.64",49.53,"565,886,656"
7-Sep-16,"26,756.66","26,964.72","26,756.66","26,949.11",239.95,"498,465,792"
6-Sep-16,"26,525.68","26,750.35","26,501.95","26,709.16",204.08,"330,215,488"
5-Sep-16,"26,619.31","26,687.36","26,469.23","26,505.08",-102.88,"252,632,960"
2-Sep-16,"26,770.29","26,773.55","26,584.62","26,607.96",-143.3,"329,115,648"
1-Sep-16,"26,772.43","26,822.63","26,729.74","26,751.26",-11.3,"365,622,528"
31-Aug-16,"26,852.54","26,884.89","26,758.45","26,762.56",-84.75,"350,608,096"
30-Aug-16,"26,871.20","26,912.93","26,826.14","26,847.31",-10.67,"424,305,536"
29-Aug-16,"26,825.29","26,909.13","26,825.29","26,857.98",65.3,"389,078,304"
26-Aug-16,"26,675.83","26,819.36","26,675.83","26,792.68",138.88,"362,096,736"
25-Aug-16,"26,563.10","26,703.57","26,560.59","26,653.80",114.68,"297,513,184"
24-Aug-16,"26,435.76","26,566.40","26,402.04","26,539.12",115.31,"140,446,688"
23-Aug-16,"26,420.72","26,537.00","26,406.44","26,423.81",-21.53,"173,745,760"
22-Aug-16,"26,508.04","26,512.28","26,310.33","26,445.34",-47.72,"186,248,624"
19-Aug-16,"26,613.90","26,635.01","26,456.13","26,493.06",-94.89,"218,638,032"
18-Aug-16,"26,802.15","26,859.29","26,555.25","26,587.95",-183.82,"239,054,912"
17-Aug-16,"26,756.07","26,834.84","26,705.73","26,771.77",32.74,"239,018,592"
16-Aug-16,"26,807.71","26,829.20","26,694.19","26,739.03",9.61,"240,361,056"
15-Aug-16,"26,638.00","26,738.35","26,629.17","26,729.42",159.4,"216,385,296"
12-Aug-16,"26,600.16","26,694.65","26,546.22","26,570.02",59.91,"277,573,568"
11-Aug-16,"26,488.45","26,574.98","26,473.08","26,510.11",25.8,"385,014,368"
10-Aug-16,"26,433.85","26,510.04","26,433.85","26,484.31",73.11,"242,156,512"
9-Aug-16,"26,302.87","26,456.85","26,302.87","26,411.20",109.24,"221,183,328"
8-Aug-16,"26,251.42","26,317.04","26,233.50","26,301.96",36.25,"199,411,056"
5-Aug-16,"26,277.27","26,349.77","26,248.91","26,265.71",-26.56,"262,623,072"
4-Aug-16,"26,383.18","26,499.56","26,264.00","26,292.27",-79.02,"204,846,048"
3-Aug-16,"26,517.43","26,536.84","26,357.33","26,371.29",-136.11,"227,613,152"
2-Aug-16,"26,505.07","26,537.61","26,428.46","26,507.40",19.9,"225,823,808"
1-Aug-16,"26,337.53","26,563.55","26,332.50","26,487.50",171.07,"203,783,552"
29-Jul-16,"26,261.51","26,321.85","26,181.73","26,316.43",28.31,"145,435,168"
28-Jul-16,"26,250.05","26,403.83","26,169.75","26,288.12",52.05,"181,338,400"
27-Jul-16,"26,141.88","26,345.31","26,110.26","26,236.07",116.93,"224,250,256"
26-Jul-16,"26,034.66","26,134.63","26,034.66","26,119.14",69.22,"197,055,712"
25-Jul-16,"26,098.63","26,108.24","25,967.23","26,049.92",-53.15,"165,957,296"
22-Jul-16,"26,187.60","26,242.09","26,075.22","26,103.07",-82.74,"219,536,224"
21-Jul-16,"26,088.78","26,282.37","26,088.78","26,185.81",85.51,"233,829,952"
20-Jul-16,"26,153.22","26,196.77","25,981.60","26,100.30",-47.53,"232,299,936"
19-Jul-16,"26,191.20","26,287.78","26,110.08","26,147.83",-52.29,"178,065,248"
18-Jul-16,"26,157.70","26,200.12","25,992.41","26,200.12",43.71,"172,003,136"
15-Jul-16,"26,217.52","26,293.08","26,136.54","26,156.41",-50.65,"199,796,896"
14-Jul-16,"26,139.30","26,229.08","26,080.15","26,207.06",73.61,"164,963,696"
13-Jul-16,"26,125.06","26,229.93","26,107.84","26,133.45",53.41,"196,128,032"
12-Jul-16,"25,705.89","26,097.63","25,705.89","26,080.04",396.51,"248,396,144"
11-Jul-16,"25,379.13","25,707.21","25,342.49","25,683.53",231.94,"159,511,104"
4-Jul-16,"25,355.66","25,465.20","25,248.50","25,451.59",138.47,"110,621,752"
30-Jun-16,"25,306.77","25,453.12","25,235.74","25,313.12",14.32,"115,309,760"
29-Jun-16,"24,885.76","25,304.65","24,885.76","25,298.80",500.25,"134,275,104"
28-Jun-16,"24,738.36","24,849.27","24,635.24","24,798.55",72.48,"158,900,096"
27-Jun-16,"24,931.07","24,990.73","24,679.05","24,726.07",-221.29,"163,689,456"
24-Jun-16,"25,430.85","25,430.85","24,631.94","24,947.36",-491.33,"236,839,968"
23-Jun-16,"25,416.87","25,450.34","25,309.52","25,438.69",14.83,"113,658,144"
21-Jun-16,"25,566.40","25,631.78","25,455.33","25,537.02",-13.04,"154,539,216"
20-Jun-16,"25,723.59","25,777.05","25,524.93","25,550.06",-82.11,"149,155,808"
17-Jun-16,"25,614.30","25,676.94","25,534.66","25,632.17",27.33,"134,636,032"
16-Jun-16,"25,567.08","25,768.80","25,457.57","25,604.84",47.36,"255,782,736"
15-Jun-16,"25,065.58","25,557.48","25,065.58","25,557.48",540.61,"243,691,200"
14-Jun-16,"24,773.85","25,048.12","24,773.85","25,016.87",278.02,"143,563,216"
13-Jun-16,"24,719.23","24,785.53","24,566.17","24,738.85",-20.65,"139,416,208"
10-Jun-16,"25,090.71","25,100.44","24,720.94","24,759.50",-308.05,"109,216,728"
9-Jun-16,"25,135.87","25,182.12","25,062.73","25,067.55",-26.17,"139,850,016"
8-Jun-16,"25,174.94","25,222.47","25,070.19","25,093.72",-22.54,"143,021,328"
7-Jun-16,"25,136.61","25,191.15","25,087.23","25,116.26",8.21,"140,305,904"
6-Jun-16,"25,140.17","25,225.42","25,098.91","25,108.05",-7.46,"227,515,936"
3-Jun-16,"24,926.01","25,181.98","24,926.01","25,115.51",221.33,"253,618,864"
2-Jun-16,"24,719.17","24,947.17","24,719.17","24,894.18",172.66,"306,925,152"
1-Jun-16,"24,483.67","24,745.27","24,473.59","24,721.52",227.61,"206,275,968"
31-May-16,"24,593.07","24,710.85","24,408.18","24,493.91",-111.23,"220,786,592"
30-May-16,"24,848.98","24,875.62","24,599.50","24,605.14",-251.29,"205,448,128"
27-May-16,"24,843.43","24,950.55","24,792.59","24,856.43",31.97,"199,985,840"
26-May-16,"24,806.07","24,905.15","24,758.30","24,824.46",64.32,"212,864,288"
25-May-16,"24,793.31","24,918.31","24,750.99","24,760.14",-30.58,"269,118,144"
24-May-16,"24,908.06","24,943.63","24,790.72","24,790.72",-104.63,"298,412,096"
23-May-16,"24,915.12","24,924.61","24,771.45","24,895.35",-4.28,"265,548,064"
20-May-16,"24,900.61","24,981.11","24,881.47","24,899.63",28.98,"394,920,960"
19-May-16,"24,714.01","24,966.57","24,712.54","24,870.65",155.39,"468,363,616"
18-May-16,"24,682.94","24,756.32","24,658.45","24,715.26",77.3,"268,573,152"
17-May-16,"24,677.63","24,795.65","24,614.20","24,637.96",21.74,"274,274,624"
16-May-16,"24,658.91","24,703.42","24,602.01","24,616.22",3.48,"220,954,944"
13-May-16,"24,576.83","24,618.45","24,481.87","24,612.74",41.77,"312,753,248"
12-May-16,"24,700.33","24,829.11","24,552.76","24,570.97",-128.29,"304,058,496"
11-May-16,"24,815.80","24,852.90","24,690.37","24,699.26",-51.23,"300,987,776"
10-May-16,"24,715.74","24,781.91","24,636.44","24,750.49",3.67,"281,467,168"
9-May-16,"24,687.94","24,799.62","24,664.82","24,746.82",130.89,"273,020,512"
6-May-16,"24,646.42","24,753.79","24,562.91","24,615.93",-4.7,"286,069,824"
5-May-16,"24,326.09","24,641.65","24,326.09","24,620.63",331.33,"250,959,104"
4-May-16,"24,062.90","24,344.20","24,062.90","24,289.30",243.17,"279,266,240"
3-May-16,"23,830.14","24,089.97","23,787.24","24,046.13",207.38,"197,758,816"
2-May-16,"23,955.93","23,971.96","23,811.63","23,838.75",-115.23,"185,578,224"
29-Apr-16,"23,877.91","24,030.45","23,799.78","23,953.98",144.01,"254,722,032"
28-Apr-16,"23,668.61","23,854.19","23,668.61","23,809.97",166.27,"270,035,456"
27-Apr-16,"23,383.32","23,665.51","23,383.32","23,643.70",323.07,"257,628,896"
26-Apr-16,"23,236.28","23,435.01","23,228.24","23,320.63",107.16,"258,490,912"
25-Apr-16,"23,258.32","23,277.07","23,081.94","23,213.47",-29.48,"171,289,072"
22-Apr-16,"23,114.93","23,274.43","23,105.57","23,242.95",146.2,"208,731,664"
21-Apr-16,"23,036.41","23,299.69","23,036.41","23,096.75",63.39,"327,068,224"
20-Apr-16,"23,095.43","23,110.02","23,015.92","23,033.36",-44.04,"262,827,824"
19-Apr-16,"23,123.64","23,190.63","23,061.14","23,077.40",-40.69,"241,446,464"
18-Apr-16,"23,090.49","23,144.76","23,042.35","23,118.09",-20.46,"156,583,808"
15-Apr-16,"23,154.54","23,244.49","23,138.39","23,138.55",-0.55,"193,901,104"
14-Apr-16,"23,121.44","23,220.77","23,099.92","23,139.10",29.36,"188,783,008"
13-Apr-16,"23,228.65","23,293.07","23,040.72","23,109.74",-73.4,"187,753,824"
12-Apr-16,"23,232.18","23,264.75","23,096.05","23,183.14",-32.88,"156,496,160"
11-Apr-16,"23,524.99","23,613.19","23,204.23","23,216.02",-242.52,"224,712,304"
8-Apr-16,"23,364.26","23,489.53","23,361.49","23,458.54",95.56,"196,121,520"
7-Apr-16,"23,409.40","23,440.64","23,334.91","23,362.98",15.26,"261,474,320"
6-Apr-16,"23,252.99","23,411.09","23,252.99","23,347.72",135.15,"298,765,984"
5-Apr-16,"23,247.35","23,307.71","23,187.66","23,212.57",-25.67,"327,624,992"
4-Apr-16,"23,066.88","23,246.24","23,008.31","23,238.24",186.66,"292,270,336"
1-Apr-16,"22,886.63","23,076.06","22,886.63","23,051.58",154.59,"204,095,136"
31-Mar-16,"22,673.51","22,922.73","22,673.51","22,896.99",211.72,"163,776,384"
30-Mar-16,"22,560.57","22,694.52","22,560.57","22,685.27",126.23,"115,696,472"
29-Mar-16,"22,559.83","22,614.22","22,504.43","22,559.04",15.61,"130,481,000"
28-Mar-16,"22,524.61","22,618.76","22,481.27","22,543.43",-6.96,"86,378,736"
25-Mar-16,"22,491.06","22,555.91","22,452.42","22,550.39",67.19,"109,222,408"
24-Mar-16,"22,546.64","22,569.04","22,479.56","22,483.20",-107.84,"86,360,008"
22-Mar-16,"22,697.10","22,741.21","22,547.77","22,591.04",-61.42,"133,160,016"
21-Mar-16,"22,691.72","22,747.92","22,632.36","22,652.46",-43.63,"122,996,640"
18-Mar-16,"22,613.23","22,730.92","22,607.60","22,696.09",95.09,"172,826,704"
17-Mar-16,"22,602.83","22,665.78","22,586.88","22,601.00",72.12,"143,486,528"
16-Mar-16,"22,420.38","22,570.64","22,419.66","22,528.88",129.67,"182,112,704"
15-Mar-16,"22,508.93","22,522.64","22,362.70","22,399.21",-97.78,"204,125,952"
14-Mar-16,"22,478.19","22,572.00","22,463.32","22,496.99",47.47,"131,589,456"
11-Mar-16,"22,488.64","22,510.29","22,392.31","22,449.52",-36.27,"116,270,280"
10-Mar-16,"22,671.34","22,709.23","22,467.25","22,485.79",-140.33,"135,516,544"
9-Mar-16,"22,643.19","22,691.65","22,585.11","22,626.12",-51.06,"204,369,888"
8-Mar-16,"22,689.67","22,770.07","22,628.56","22,677.18",49.14,"216,549,712"
7-Mar-16,"22,287.46","22,640.55","22,287.46","22,628.04",361.08,"203,118,704"
